r11,r12,r13,r21,r22,r23,r31,r32,r33,px,py,pz,gripper_state
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15889814916177425,0.8411018508382258,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15797582112595632,0.8420241788740437,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15705604002422224,0.8429439599757778,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15613881114499284,0.8438611888550072,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15522413973994453,0.8447758602600555,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15431203102388014,0.8456879689761199,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15340249017460694,0.8465975098253931,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1524955223328024,0.8475044776671976,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15159113260189372,0.8484088673981063,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15068932604792717,0.8493106739520728,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1497901076994439,0.8502098923005561,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14889348254735113,0.8511065174526489,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14799945554479366,0.8520005444552063,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.147108031607031,0.852891968392969,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1462192156113078,0.8537807843886922,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14533301239672713,0.8546669876032729,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1444494267641243,0.8555505732358757,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14356846347594043,0.8564315365240596,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14269012725609187,0.8573098727439081,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14181442278984724,0.8581855772101528,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14094135472370262,0.8590586452762974,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14007092766524654,0.8599290723347535,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13920314618304075,0.8607968538169593,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13833801480648655,0.8616619851935134,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1374755380257089,0.8625244619742911,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13661572029141444,0.8633842797085856,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13575856601477687,0.8642414339852231,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1349040795673051,0.8650959204326949,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1340522652807148,0.8659477347192852,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1332031274468064,0.8667968725531936,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13235667031733245,0.8676433296826676,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13151289810387312,0.8684871018961269,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13067181497771418,0.8693281850222858,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12983342506971107,0.8701665749302889,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12899773247016566,0.8710022675298343,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12816474122870636,0.8718352587712936,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12733445535414623,0.8726655446458538,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12650687881437328,0.8734931211856267,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12568201553620617,0.8743179844637938,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12485986940528537,0.8751401305947146,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12404044426592908,0.8759595557340709,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12322374392101842,0.8767762560789816,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12240977213186666,0.8775902278681333,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12159853261808773,0.8784014673819123,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12079002905748015,0.8792099709425198,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11998426508588667,0.8800157349141133,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11918124429707744,0.8808187557029226,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11838097024262018,0.8816190297573798,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11758344643175112,0.8824165535682489,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11678867633125156,0.8832113236687484,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11599666336531733,0.8840033366346827,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11520741091543485,0.8847925890845652,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11442092232025236,0.8855790776797476,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1136372008754567,0.8863627991245433,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11285624983363585,0.8871437501663642,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11207807240416834,0.8879219275958317,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11130267175308362,0.8886973282469164,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11053005100293634,0.8894699489970637,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1097602132326867,0.8902397867673133,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10899316147756477,0.8910068385224352,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10822889872895414,0.8917711012710459,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10746742793425001,0.89253257206575,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10670875199674801,0.893291248003252,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10595287377550466,0.8940471262244953,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10519979608522045,0.8948002039147795,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1044495216961061,0.8955504783038939,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1037020533337576,0.8962979466662424,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10295739367903023,0.8970426063209698,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10221554536790967,0.8977844546320903,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10147651099138932,0.8985234890086107,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10074029309533783,0.8992597069046622,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10000689418037623,0.8999931058196238,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09927631670174653,0.9007236832982535,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09854856306919269,0.9014514369308073,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09782363564682406,0.9021763643531759,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09710153675299704,0.902898463247003,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09638226866018185,0.9036177313398182,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09566583359483971,0.9043341664051603,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.094952233737291,0.905047766262709,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09424147122159665,0.9057585287784033,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09353354813542136,0.9064664518645786,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09282846651991417,0.9071715334800858,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09212622836958095,0.907873771630419,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09142683563214948,0.9085731643678505,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09073029020845258,0.9092697097915474,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0900365939522958,0.9099634060477042,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08934574867033307,0.9106542513296669,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08865775612193705,0.911342243878063,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08797261801907386,0.9120273819809261,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08729033602617475,0.9127096639738252,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08661091176001312,0.9133890882399869,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08593434678957257,0.9140656532104274,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08526064263592037,0.9147393573640796,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08458980077208866,0.9154101992279113,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08392182262293524,0.9160781773770648,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08325670956502318,0.9167432904349768,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08259446292649608,0.9174055370735039,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08193508398694704,0.918064916013053,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08127857397729232,0.9187214260227077,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08062493407964588,0.9193750659203541,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07997416542719371,0.9200258345728063,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07932626910406126,0.9206737308959387,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07868124614519068,0.9213187538548093,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07803909753621463,0.9219609024637854,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07739982421333158,0.9226001757866684,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07676342706316852,0.9232365729368315,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0761299069226653,0.9238700930773347,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07549926457894318,0.9245007354210568,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07487150076917493,0.9251284992308251,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07424661618046668,0.9257533838195333,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07362461144971899,0.926375388550281,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07300548716351107,0.9269945128364889,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07238924385796786,0.9276107561420321,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07177588201863383,0.9282241179813662,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07116540208034561,0.9288345979196544,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07055780442710669,0.9294421955728933,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06995308939195999,0.93004691060804,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06935125725686264,0.9306487427431374,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06875230825255385,0.9312476917474461,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06815624255843389,0.9318437574415661,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06756306030243153,0.9324369396975685,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06697276156088483,0.9330272384391152,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06638534635840498,0.933614653641595,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06580081466775622,0.9341991853322438,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06521916640972636,0.9347808335902736,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06464040145299998,0.935359598547,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06406451961403103,0.935935480385969,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06349152065691843,0.9365084793430816,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06292140429327353,0.9370785957067265,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.062354170182102875,0.9376458298178971,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.061789817929668533,0.9382101820703315,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0612283470893733,0.9387716529106267,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.060669757161623705,0.9393302428383763,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06011404759371297,0.939885952406287,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05956121777968448,0.9404387822203155,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05901126706021165,0.9409887329397884,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.058464194722468665,0.9415358052775313,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05791999999999953,0.9420800000000005,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.057378682072603215,0.9426213179273968,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056840240066190706,0.9431597599338093,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056304673052670395,0.9436953269473296,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05577198004981465,0.9442280199501853,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05524216002113569,0.9447578399788643,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05471521187575945,0.9452847881242405,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0541911344682946,0.9458088655317054,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05366992659871217,0.9463300734012878,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05315158701220746,0.9468484129877925,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.052636114399088996,0.947363885600911,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.052123507394637336,0.9478764926053627,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05161376457898381,0.9483862354210162,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05110688447698619,0.9488931155230138,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05060286555809901,0.949397134441901,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05010170623624344,0.9498982937637566,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.049603404869687395,0.9503965951303126,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04910795976091009,0.9508920402390899,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04861536915648612,0.9513846308435139,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0481256312469478,0.9518743687530522,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04763874416666258,0.9523612558333374,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04715470599371141,0.9528452940062886,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.046673514749750566,0.9533264852502494,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04619516839989357,0.9538048316001064,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.045719664852580166,0.9542803351474198,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04524700195945286,0.9547529980405471,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04477717751522681,0.9552228224847732,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.044310189257564137,0.9556898107424359,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04384603486694516,0.9561539651330548,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.043384711966546696,0.9566152880334533,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.042926218122108395,0.9570737818778916,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04247055084181062,0.9575294491581894,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.042017707576146535,0.9579822924238535,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04156768571778935,0.9584323142822107,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04112048260147905,0.958879517398521,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04067609550388118,0.9593239044961188,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04023452164346697,0.959765478356533,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03979575818038539,0.9602042418196146,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03935980221633528,0.9606401977836647,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03892665079444235,0.9610733492055576,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03849630089912548,0.9615036991008745,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.038068749455973716,0.9619312505440263,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03764399333162105,0.962356006668379,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03722202933361718,0.9627779706663828,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0368028542102965,0.9631971457897035,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.036386464650663974,0.963613535349336,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03597285728425037,0.9640271427157496,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03556202868100167,0.9644379713189983,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.035153975351143174,0.9648460246488568,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03474869374505252,0.9652513062549475,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.034346180253137515,0.9656538197468625,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.033946431205704286,0.9660535687942957,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0335494428728369,0.9664505571271631,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03315521146426059,0.9668447885357394,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03276373312922232,0.9672362668707777,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0323750039563655,0.9676249960436345,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0319890199735946,0.9680109800264054,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03160577714795476,0.9683942228520452,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03122527138550657,0.9687747286144934,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03084749853118751,0.9691525014688125,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03047245436870316,0.9695275456312968,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.030100134620381525,0.9698998653796185,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.029730534947064235,0.9702694650529358,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.029363650947962228,0.9706363490520378,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.028999478160541603,0.9710005218394584,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.028638012060389073,0.9713619879396109,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02827924806109028,0.9717207519389097,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.027923181514103224,0.9720768184858968,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.027569807708618832,0.9724301922913812,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.027219121871458363,0.9727808781285416,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.026871119166917534,0.9731288808330825,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.026525794696665272,0.9734742053033347,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02618314349959805,0.973816856500402,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.025843160551727973,0.974156839448272,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02550584076604112,0.9744941592339589,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02517117899238208,0.9748288210076179,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024839170017320722,0.9751608299826793,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024509808564028734,0.9754901914359713,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024183089292151294,0.9758169107078487,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02385900679768449,0.9761409932023155,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.023537555612832328,0.9764624443871677,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.023218730205905036,0.976781269794095,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02290252498116674,0.9770974750188333,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.022588934278734207,0.9774110657212658,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02227795237442365,0.9777220476255764,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.021969573479641458,0.9780304265203585,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.021663791741255434,0.9783362082587446,0.1,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.021360601241456223,0.9786393987585438,0.1,1.0
